595,31460
748,31561
322,31425
260,31562
260,31324
126,31563
126,31564
126,31135
126,31134
754,31565
611,31545
456,31566
595,31118
656,31101
656,31373
595,31452
656,31562
656,31567
686,31568
441,31569
309,31208
638,31244
452,31315
309,31570
652,31239
576,31571
656,31572
578,31573
595,31574
712,31575
241,31105
362,31149
260,31451
197,31393
60,31098
686,31576
439,31577
550,31548
452,31578
41,31579
133,31580
656,31581
41,31582
656,31266
547,31293
3,31565
640,31397
595,31583
540,31518
457,31586
333,31587
285,31183
285,31588
285,31589
285,31590
189,31489
652,31408
41,31591
229,31166
229,31511
229,31592
456,31207
330,31412
537,31221
285,31593
784,31435
381,31594
322,31396
716,31595
532,31596
613,31597
95,31598
95,31599
790,31600
9,31496
792,31469
793,31601
120,31414
387,31602
790,31603
794,31516
794,31486
790,31604
324,31376
536,31605
497,31606
670,31523
794,31607
537,31280
537,31527
15,31608
63,31609
148,31266
409,31610
691,31611
578,31612
425,31338
285,31613
285,31614
595,31615
595,31616
595,31617
595,31363
809,31618
809,31619
670,31435
357,31620
357,31621
109,31610
449,31404
133,31622
258,31623
550,31081
142,31345
126,31624
357,31484
357,31625
357,31626
792,31627
411,31628
118,31629
2,31631
165,31632
816,31633
258,31634
387,31393
366,31610
260,31635
86,31636
513,31637
357,31638
357,31639
357,31080
357,31640
357,31641
357,31642
820,31643
620,31644
805,31645
805,31646
229,31647
353,31648
824,31649
175,31422
395,31650
353,31651
830,31652
496,31653
191,31125
595,31654
510,31435
357,31655
357,31656
688,31657
425,31219
595,31658
595,31659
488,31573
595,31660
778,31661
595,31220
820,31662
835,31337
595,31446
617,31663
595,31664
550,31440
595,31665
595,31134
595,31666
595,31507
595,31351
595,31384
595,31281
617,31437
617,31667
838,31101
595,31668
790,31669
176,31670
842,31671
229,31672
333,31673
838,31674
838,31675
845,31676
533,31677
533,31273
533,31239
533,31678
805,31679
86,31610
652,31680
533,31681
533,31084
652,31682
2,31683
285,31658
595,31313
464,31684
805,31685
439,31686
2,31337
507,31687
209,31101
208,31688
429,31469
444,31689
450,31273
790,31467
63,31573
790,31690
448,31691
60,31692
595,31358
709,31693
709,31597
122,31656
709,31694
709,31695
427,31376
565,31388
280,31696
490,31500
859,31697
500,31393
188,31372
448,31698
860,31699
855,31469
863,31686
855,31700
855,31701
624,31702
709,31622
709,31286
408,31703
417,31704
718,31705
186,31706
186,31707
417,31708
718,31710
218,31711
870,31712
790,31713
416,31469
871,31714
871,31715
2,31496
118,31716
103,31717
103,31718
340,31719
118,31486
410,31720
709,31207
866,31721
515,31722
118,31723
133,31724
709,31227
27,31725
64,31726
842,31727
842,31728
881,31622
289,31729
748,31730
683,31622
158,31284
143,31731
456,31644
208,31343
456,31732
659,31733
879,31734
500,31609
74,31735
842,31640
735,31736
856,31737
9,31356
887,31738
483,31739
248,31645
259,31740
357,31741
549,31742
549,31168
285,31743
285,31260
595,31744
60,31745
735,31408
55,31746
896,31337
259,31747
735,31748
507,31749
15,31419
411,31461
691,31338
60,31750
688,31751
691,31415
134,31752
134,31753
691,31258
134,31754
134,31755
691,31756
133,31757
588,31071
588,31239
588,31207
575,31758
492,31310
907,31759
907,31223
907,31640
709,31401
908,31657
856,31255
191,31305
191,31317
856,31362
340,31490
575,31416
792,31760
790,31694
13,31761
13,31762
619,31283
709,31763
218,31764
155,31765
709,31766
340,31335
133,31767
914,31768
894,31648
439,31769
570,31770
444,31771
133,31772
368,31773
611,31273
481,31774
15,31775
685,31286
191,31238
59,31776
191,31389
709,31582
15,31777
735,31769
186,31778
186,31445
619,31779
308,31780
793,31781
922,31294
922,31782
922,31783
923,31784
709,31612
59,31785
928,31786
118,31333
928,31582
928,31787
599,31788
914,31487
118,31337
118,31789
118,31790
118,31791
118,31105
118,31425
118,31250
74,31792
533,31793
937,31794
937,31414
154,31337
165,31428
439,31759
439,31795
940,31796
810,31797
942,31798
497,31118
944,31798
947,31799
947,31333
309,31800
309,31801
894,31802
221,31803
691,31139
810,31183
810,31804
408,31806
953,31807
775,31239
957,31286
210,31808
133,31809
960,31810
960,31811
725,31286
188,31812
725,31813
691,31479
398,31814
387,31733
62,31815
931,31384
285,31816
285,31644
712,31817
659,31336
135,31818
967,31819
138,31283
131,31820
775,31338
968,31393
775,31821
971,31221
659,31661
581,31822
424,31648
62,31239
62,31496
872,31823
442,31806
979,31813
233,31824
872,31825
199,31071
249,31826
249,31827
983,31828
135,31829
986,31583
239,31640
960,31830
333,31831
260,31832
133,31802
133,31615
611,31796
994,31632
998,31833
691,31361
620,31708
41,31310
996,31834
22,31376
325,31376
2,31062
792,31162
1004,31835
1004,31836
1004,31652
351,31627
351,31837
351,31622
908,31839
285,31608
241,31662
278,31840
533,31841
483,31842
900,31843
324,31844
625,31836
321,31845
550,31846
357,31732
1008,31071
353,31848
1010,31849
211,31850
565,31851
174,31598
698,31853
640,31854
293,31855
293,31856
377,31857
1012,31858
139,31441
139,31859
442,31525
103,31860
103,31861
533,31862
452,31863
665,31864
82,31445
448,31865
1,31866
1015,31867
533,31868
533,31196
533,31745
533,31622
533,31620
1012,31239
550,31634
208,31869
86,31666
133,31870
357,31826
357,31871
960,31872
82,31873
996,31876
960,31877
1012,31697
333,31878
1012,31879
691,31880
1020,31881
691,31092
790,31882
1009,31883
597,31884
308,31254
549,31885
549,31886
1022,31745
1020,31887
805,31815
1023,31888
893,31889
63,31504
67,31890
490,31891
1012,31372
624,31853
624,31892
774,31610
774,31893
282,31324
148,31894
148,31482
762,31435
722,31733
67,31895
923,31896
1024,31897
1012,31898
309,31900
409,31901
523,31101
186,31902
478,31472
1027,31903
261,31904
617,31831
875,31905
875,31906
148,31907
875,31908
308,31486
139,31909
691,31910
148,31863
624,31911
524,31912
1013,31913
1013,31428
1034,31505
549,31661
709,31914
1035,31426
937,31871
634,31915
960,31916
496,31324
83,31917
264,31803
533,31663
748,31918
748,31919
748,31338
748,31234
748,31920
748,31320
604,31921
191,31922
545,31923
1040,31924
923,31925
738,31926
199,31927
438,31928
438,31929
438,31930
500,31931
937,31525
308,31932
308,31933
1012,31540
256,31935
782,31797
278,31865
13,31936
442,31903
410,31937
1044,31118
1018,31879
1030,31938
896,31939
1044,31428
896,31415
1046,31815
324,31940
766,31415
439,31941
1013,31942
1049,31484
1013,31943
578,31944
1013,31582
1054,31945
14,31946
623,31594
188,31947
1013,31948
14,31486
101,31427
118,31950
668,31951
425,31952
888,31953
118,31127
15,31281
1057,31297
411,31922
256,31648
885,31954
1049,31610
1013,31955
148,31899
766,31956
595,31188
60,31644
60,31957
759,31931
60,31958
759,31301
1012,31496
1059,31959
1060,31931
1062,31555
235,31337
1063,31960
188,31961
995,31489
516,31555
516,31273
88,31938
149,31962
634,31963
411,31591
896,31640
1068,31118
962,31753
872,31964
1069,31965
411,31966
229,31967
210,31968
624,31969
923,31414
765,31647
530,31970
209,31236
1072,31971
95,31972
1012,31973
885,31974
197,31632
348,31975
601,31648
34,31414
471,31976
923,31916
885,31904
885,31292
634,31732
607,31977
1069,31848
508,31978
210,31979
110,31980
1069,31981
110,31252
219,31982
219,31888
114,31830
1084,31733
1054,31179
1084,31588
320,31983
363,31977
638,31686
1087,31466
564,31699
133,31985
133,31986
691,31987
110,31271
561,31988
1090,31989
373,31871
915,31990
691,31991
95,31992
95,31993
469,31994
41,31995
191,31996
896,31846
1019,31910
1099,31997
358,31998
533,31999
794,31584
148,31505
774,32000
1102,32001
1103,32002
505,32003
634,32004
469,32005
1107,31139
41,32006
826,31888
1108,32007
41,32008
602,31562
790,31440
401,32009
1011,32010
910,31994
9,31814
264,31545
264,31636
910,31750
1111,32011
264,31625
1106,32013
182,32014
888,32015
333,31461
865,31733
260,32016
260,32017
260,32018
859,32019
260,31363
260,31513
260,31271
260,31458
260,31733
260,31938
1012,32020
260,32021
260,31351
539,32022
937,32017
1125,32023
693,32024
260,31756
260,32025
1127,31337
693,32026
1090,31866
1129,31286
358,32027
95,31620
1130,32028
1133,31882
133,31149
1134,31994
488,31871
539,32029
1135,31971
845,32014
118,31484
208,32030
1142,32031
41,31672
480,31098
1044,32032
693,32033
1144,31769
693,32034
619,32035
1012,31971
619,31608
260,32036
46,32037
404,32038
693,32039
930,32040
693,32041
693,32042
693,32043
1022,31871
333,32044
1149,31545
1090,31105
1030,31271
1090,32045
965,32046
432,32047
693,32048
693,32049
888,32050
693,31112
118,31366
1109,32051
1152,31443
1155,32052
923,32017
143,31648
333,32053
601,31101
885,32054
1060,32055
1048,31977
959,32056
790,31555
321,32057
533,32058
1144,32059
1158,32060
821,32061
456,32062
321,32063
186,32064
638,32065
613,32066
743,31372
1162,32067
790,32068
916,31930
916,32069
794,32070
1167,32071
691,32072
743,32073
229,32074
896,31277
1170,32075
1170,32056
1170,32076
1068,32057
127,31610
508,32077
1171,31457
1162,31105
845,32039
867,32078
781,32079
1171,32080
239,32081
1152,31451
282,32082
1061,32083
1178,31865
1171,32084
260,32085
260,32086
260,31744
260,31831
500,32087
942,31654
942,31440
1012,32088
844,32017
662,32089
1181,31189
330,31592
1091,31562
260,32090
1091,32091
1091,32092
1183,31945
1091,32093
1091,31779
1091,32094
970,31779
970,32095
805,32096
695,31914
478,32006
1012,32097
820,31579
236,32098
773,32100
1196,32101
1197,32102
188,32103
873,32104
735,31263
790,32105
809,32106
395,32107
348,31659
1196,32108
865,32109
805,32110
835,31959
543,32111
1200,32112
62,32113
1201,32114
942,32115
800,32116
916,31790
897,32117
1002,32118
951,32119
1162,32120
260,32121
260,32014
1207,31610
533,32122
142,31399
1209,32123
698,31540
1213,32124
1106,31668
1213,32125
942,31501
934,31134
680,31814
685,32126
197,31675
71,31604
197,31101
1183,32127
239,32128
13,31271
1183,32129
1207,31372
1196,31206
1196,32130
533,32131
1177,32132
743,32133
533,31973
533,32134
1219,32135
562,32136
649,32137
181,32016
729,32138
78,31345
1221,32039
1223,32139
13,31881
302,32140
1222,31486
1225,32141
970,31331
1091,31331
1091,32142
1091,31101
1091,32143
1128,31884
1225,31935
1046,32144
456,31803
1012,31337
1012,32058
1223,32145
15,32146
78,32097
1108,32147
970,31237
970,31866
1012,31939
1091,31866
1091,31237
1091,32148
970,31794
970,32149
1091,31794
676,32150
1091,32149
425,32151
119,32152
964,31597
261,31971
967,31118
588,31831
353,32153
588,32154
967,32155
1134,31923
1012,32156
967,31112
819,31751
643,32158
333,32159
13,32160
556,31652
556,32161
894,31732
556,31343
970,32142
1227,32070
897,32163
775,31599
1167,31400
1224,32164
1167,32165
897,32166
261,32167
1167,32168
775,31598
1158,32169
208,32170
970,31666
1230,31520
1229,31337
1231,31945
735,32171
324,31893
78,32172
62,32173
62,32174
98,31333
1233,32175
148,32176
784,32177
1235,32178
520,32150
13,32179
1225,32180
1236,32181
1222,32182
1051,32183
958,31888
958,32184
1222,32122
1129,31606
133,31888
1129,31594
722,31482
1209,32185
462,31984
1209,32186
188,31305
188,32187
188,32188
188,31499
188,31094
176,31797
1167,32189
941,31751
779,31592
859,32070
1250,32190
1213,32191
70,31888
792,32192
1223,31668
508,32039
603,32012
979,32042
562,32193
809,31719
1207,32090
875,32194
1188,31938
1188,32195
344,31641
1222,31946
344,32196
344,31138
344,32180
344,31495
344,32197
344,31114
344,32198
344,31127
1256,32200
1145,32201
913,32202
148,32203
176,32204
1222,32205
625,31080
401,32206
1259,31891
1259,32207
664,32208
1012,32209
450,32210
676,32134
1107,32101
409,32211
852,32212
1130,32213
1090,32214
1090,31134
620,32150
533,32215
578,31301
908,31220
1191,31961
148,32216
643,32217
676,32218
599,32219
644,32220
406,31293
3,32138
688,31662
1263,31136
937,32009
733,32221
733,32222
733,32106
733,32223
1162,31095
676,32224
733,32225
67,32226
1081,32000
73,32227
1012,32228
226,32229
226,31947
533,32230
226,31105
958,31958
958,31482
62,32231
958,32232
1209,32233
958,32234
1268,31678
260,32235
563,32213
1106,32236
866,31806
676,32237
1061,32238
74,32046
942,32239
1036,32240
676,31948
353,32241
188,32242
1270,31437
1271,32243
792,31105
1271,32097
1271,32090
805,32029
1219,32244
208,32245
296,32195
1171,31227
208,31664
1270,31363
1270,32246
1098,31343
966,32247
710,32248
1273,31938
676,32084
284,31238
284,32249
1213,32250
284,31134
644,32251
966,32252
321,32253
533,32254
533,32255
516,32198
231,31963
1207,32256
125,32257
284,32258
243,32259
284,31479
1276,32260
15,31640
881,31074
2,32261
1225,32262
282,32263
1102,31919
624,32264
188,32265
1278,32266
229,32267
1278,31315
1280,32240
406,31762
1012,32268
21,32269
550,31461
333,32270
1281,31797
1282,32128
1197,32184
1197,31118
239,32271
1011,32272
421,32273
456,32274
566,31919
405,31506
1286,32275
558,31945
558,32276
1291,32277
1292,32278
1098,32279
832,32209
1098,31981
1197,31535
1228,32280
533,32281
605,31830
409,32282
1171,32190
210,32283
1161,31562
210,32284
558,32285
1097,32286
1152,31662
974,32261
533,32287
1062,32288
1270,31874
1062,32290
533,32291
403,32292
533,32293
1297,31893
549,32294
779,31351
42,31092
42,31804
1300,32295
1165,32114
881,32296
1301,32115
548,32297
881,31981
67,32298
94,32119
1124,31976
237,32280
1267,32300
1267,32301
1303,31814
239,31715
1304,32303
619,32304
22,32275
22,32305
1197,32306
1039,31931
409,32307
619,32308
1112,32306
1112,31317
1112,32309
1112,31615
1112,32310
1112,32311
1112,32312
1112,32313
1112,31562
1162,32314
2,32315
1112,32316
1307,32317
916,32318
1307,32319
1307,32320
634,32071
314,31923
1162,31324
310,31689
1310,32236
581,32141
13,32321
581,32322
1310,31520
938,31239
1312,32323
1046,32324
1313,32325
1258,32326
626,32327
619,32328
691,32329
869,32330
1271,32331
1242,32042
779,32332
1192,31337
852,32333
852,32012
605,31469
1245,31271
141,32334
34,32335
1038,32336
604,31545
1188,32165
1322,32337
462,32338
401,31963
743,32339
1124,32340
401,31545
1124,31769
1124,32341
208,31733
1215,32342
1215,31461
1124,32343
689,32305
1324,32344
775,32263
1207,32345
1326,32346
792,32347
685,32348
1142,31320
845,31492
1327,32349
1115,32350
672,32351
1001,32345
62,31957
62,32352
433,32353
1166,32354
1161,32355
134,32356
989,32357
1331,32358
792,32359
245,32360
791,31317
1326,32361
1326,32223
296,32249
357,31978
644,31337
1320,31659
1335,32363
1320,31476
385,32364
1061,31662
1339,31390
1341,32365
1322,32366
1341,32367
1012,32368
1341,32369
1341,32370
1245,31273
395,32371
1347,32372
1124,32373
1349,32374
716,32375
125,32376
578,32377
1352,32378
1207,32257
570,31722
739,31274
1219,32379
1012,32198
729,32380
1355,32381
179,31886
200,31505
409,31492
1313,32382
1313,32383
785,32322
605,32283
1099,31427
190,32384
1207,32385
818,32386
623,32387
1012,32388
729,32389
1179,32390
403,32391
1357,32392
409,32393
403,32394
1231,32395
1359,32396
1360,31608
654,32397
1142,32398
1022,32208
142,32399
491,32400
1361,32320
1192,31961
1361,32401
1313,32402
785,32403
785,32206
785,31801
785,31513
1182,32150
785,32404
188,32405
785,32406
825,32407
651,32408
229,32409
1012,32410
888,32411
1337,32412
988,32413
942,32414
188,31604
1313,31903
278,32152
1313,32415
201,32416
671,31552
888,32417
1341,32418
1341,32419
516,32420
1341,31891
888,32029
1341,32421
862,32422
888,32423
888,32424
491,32425
188,31437
1192,32111
991,32426
616,32427
991,31695
133,32428
447,32429
1225,32430
1364,32431
1313,32432
509,32433
607,32434
581,31668
1267,32435
1207,32086
1369,31597
118,32436
865,32437
1355,32438
1372,32439
1211,31830
142,32440
743,32441
496,32409
133,32442
1220,32443
1375,31372
142,32444
1220,31372
952,32445
91,32295
942,32189
1376,31914
142,32446
867,32447
396,32448
131,31492
688,31584
424,32433
800,32449
800,31105
1380,31149
1380,32450
996,32451
756,32320
309,32452
1378,31545
463,31435
209,32453
271,31442
271,31716
635,32454
1229,32455
162,32456
162,32457
278,32458
743,32459
716,32460
1366,32461
387,32462
387,32070
1220,32463
1220,32464
805,31905
683,31857
387,32400
1267,32465
197,32147
379,32466
957,31968
1162,32467
1162,32468
1162,31292
1372,31084
1372,31640
1380,31545
743,32469
1372,31112
1313,32470
1220,32471
1380,32472
1207,32473
133,32474
1124,31246
1374,32179
509,32475
379,32476
528,32477
1372,31615
1096,31469
292,32478
601,32348
1162,32479
360,31652
1388,32480
536,32266
1162,31089
967,32481
1383,32482
261,31871
261,32483
967,32484
1372,32485
967,31640
142,31640
2,32486
1162,32487
408,32117
1162,32488
387,31429
735,32489
1162,32490
797,31733
1162,31071
131,32071
1372,32491
1081,32492
1393,31884
1394,31640
1398,31903
462,32493
1394,32494
1399,32495
1400,32496
1394,32190
1231,32413
610,32497
1402,32498
1022,31726
1084,32499
1084,32500
1084,32501
1084,31505
528,32254
360,31436
127,32410
859,32502
159,32503
1405,32013
1372,32504
1213,32505
1096,32499
1407,32506
528,32507
1049,32508
295,32509
1124,32510
616,31915
1162,31085
496,31626
775,32511
1090,32512
549,31336
179,31881
179,32016
1322,32513
938,31608
1413,31903
775,32514
605,32342
533,32515
1200,31789
754,32516
1200,32517
1392,32518
483,32519
1087,31608
400,32049
161,32520
1415,32012
860,32521
496,31990
496,32522
1096,32523
1162,31134
570,32524
496,32525
346,31220
346,32526
952,32527
798,32497
118,32529
1207,32530
979,32260
118,32516
1419,31764
44,32531
1421,32532
634,32533
1027,31597
1392,31818
1330,32115
176,32534
176,32535
485,31940
533,32536
456,32537
1012,32538
1424,31207
1424,31677
456,32539
456,31824
1293,31227
62,32540
1335,32541
859,32542
581,32543
581,32181
321,32544
161,32017
1282,31351
1282,31363
1282,31284
735,32545
605,32546
1214,32547
1413,32548
1214,32549
1214,32550
1214,32551
996,32552
161,32553
786,32554
1122,31552
282,32555
735,32556
1431,32044
794,32557
108,32236
1010,31815
1010,32558
1010,32559
1010,32523
531,31545
1091,32560
222,32348
1214,32562
660,32563
1040,31901
1129,32564
127,31984
466,32111
410,32565
1439,32566
1213,32567
1414,32568
669,32569
669,32570
1441,32571
583,32572
218,32521
743,31164
644,32573
314,32574
46,32575
477,31886
535,32576
535,31733
1250,32385
669,32577
998,32578
605,32223
605,32445
239,31569
605,32197
1019,32579
1140,31427
933,32580
1106,31929
1106,31646
743,31316
533,32581
1209,32582
1209,32583
1122,31645
634,32584
38,32585
942,32586
533,32587
942,32268
529,32588
1446,32589
716,32590
1036,31963
743,32591
239,31595
1322,31781
1447,32592
295,31889
865,32593
743,32594
926,32595
352,32596
1449,32416
825,32597
1451,31938
825,32598
162,32172
395,32599
767,32523
975,32600
1327,31850
1326,32150
1152,32601
387,32506
962,32150
108,32602
774,31696
92,32603
669,32602
1451,31275
948,32604
13,32605
998,32606
998,32491
70,32608
998,32609
791,31187
352,32610
1092,31562
23,32533
866,32611
1262,32009
998,32612
825,32458
983,32613
1460,32614
767,32615
945,32616
1121,32468
1363,32617
1223,32618
1463,32240
1015,32619
1464,31540
692,32620
1225,31337
550,32621
62,32622
805,31903
1467,31461
1322,32623
263,32624
1077,32625
1312,31105
209,32626
1469,32627
1472,31437
1472,32628
651,31984
1152,32629
663,32630
663,32631
1408,31990
1476,32632
1477,32376
823,32633
790,32342
790,32634
1477,32635
1291,32636
954,32637
1478,31821
1421,32257
213,32521
1355,31871
1370,32230
588,32638
425,32639
425,32640
1480,32641
1271,32642
605,31545
459,32643
288,32644
605,32567
739,32645
739,32646
1207,32647
62,32647
62,32648
1051,32649
613,32650
161,31545
1162,31822
37,31518
1162,32651
622,31824
1162,31282
1162,32652
1483,31640
622,32539
